"","Latitude","Longitude","Timestamp","Twitter Id","TWEET","favourite_cnt","is_retweeted","is_retweet","Hashtags","Polarity_val"
"1",-999.99,-999.99,"Thu Nov 06 05:29:53 IST 2014","slouisecrews","#awesome customer service today #nashville @Macys #nashvillehospitality #raineydayhelp #Thanks",0,FALSE,FALSE,"[#awesome, #raineydayhelp, #thanks, #nashvillehospitality, #nashville]",6
"2",-999.99,-999.99,"Thu Nov 06 05:29:09 IST 2014","Lala_Bangs","An early Bday gift from my favorite store @macys ????. #ThankfulitsNovember #1111 #BirthdayLove<c9> ID94mGRpKl",0,FALSE,FALSE,"[#birthdaylove<c9>, #thankfulitsnovember, #1111]",4
"3",-999.99,-999.99,"Thu Nov 06 05:28:45 IST 2014","gaynycdad","@SavingUGreenMom @Macys @CulinaryCouncil He is a cutie! @Johnny_Iuzzini",1,FALSE,FALSE,"[]",0
"4",-999.99,-999.99,"Thu Nov 06 05:28:38 IST 2014","Leighleigh521","@Macys thanks:))",0,FALSE,FALSE,"[]",2
"5",-999.99,-999.99,"Thu Nov 06 05:28:33 IST 2014","gaynycdad","RT @SavingUGreenMom: Thurs 11/6 @Macys @CulinaryCouncil Holiday Dessert Demo w/Chef @Johnny_Iuzzini in #Austin RSVP JE1Z0ZV68i <c9>",0,FALSE,TRUE,"[#austin]",0
"6",-999.99,-999.99,"Thu Nov 06 05:28:24 IST 2014","kelvinmurphy91","@Macys closing tonight @FinishLine hopefully some foot traffic come thru tonight people need these insoles ???",0,FALSE,FALSE,"[]",0
"7",-999.99,-999.99,"Thu Nov 06 05:27:44 IST 2014","chantillysongs","If you are in LI this weekend, totally go see this cutie :). codysimpson @macys raggedmag #americanrag<c9> QwqUglY94B",0,FALSE,FALSE,"[#americanrag<c9>]",0
"8",-999.99,-999.99,"Thu Nov 06 05:26:50 IST 2014","TeamElleVarner","@ellevarner at the essencemag Beauty event at @macys #nyc #ellephants cAla7MHATB",0,FALSE,FALSE,"[#nyc, #ellephants]",0
"9",-999.99,-999.99,"Thu Nov 06 05:26:12 IST 2014","Penta_holic","RT @PTXofficial: Dream come true!! Performing in the Thanksgiving #MacysParade this year! More info at @macys.com here --> Wvcs<c9>",0,FALSE,TRUE,"[#macysparade]",0
"10",-999.99,-999.99,"Thu Nov 06 05:25:41 IST 2014","laurxnp","RT @PTXofficial: Dream come true!! Performing in the Thanksgiving #MacysParade this year! More info at @macys.com here --> Wvcs<c9>",0,FALSE,TRUE,"[#macysparade]",0
"11",-999.99,-999.99,"Thu Nov 06 05:24:56 IST 2014","StoryOfMyLife08","RT @IslandRecords: Did you know that @TheVampsBand are performing in this year's @Macys Thanksgiving Day parade? Another reason to be excit<c9>",0,FALSE,TRUE,"[]",0
"12",-999.99,-999.99,"Thu Nov 06 05:24:08 IST 2014","01BOND","RT @_AnimalAdvocate: Don't shop at @Macys until they stop selling #fur. Plz sign! Dtdv4QcJGy #SHAMEONMACYS via @Bri70372823 htt<c9>",0,FALSE,TRUE,"[#shameonmacys, #fur.]",0
"13",-999.99,-999.99,"Thu Nov 06 05:21:34 IST 2014","travelingmad","At @Macys #beautyboutique getting advice. Work Ms. @ReginaCrandell! Awesome event! @TiffMcFierce keep the party going!",2,FALSE,FALSE,"[#beautyboutique]",0
"14",-999.99,-999.99,"Thu Nov 06 05:21:12 IST 2014","thamm04","RT @BeforeYouExit: We're playin the @Macys Thanksgiving Day Parade this year all thanks to you guys! Make sure ya tune in! #MacysParade htt<c9>",0,FALSE,TRUE,"[#macysparade]",0
"15",-999.99,-999.99,"Thu Nov 06 05:20:05 IST 2014","suzettebanzo","@Macys Paramus Park NJ thinks so little of #plussize customers. Display has linen pants frm summer season. Do better. zMSRncKk1A",0,FALSE,FALSE,"[#plussize]",0
"16",-999.99,-999.99,"Thu Nov 06 05:17:26 IST 2014","s3one1","I just checked in @Macys with #mPLACES",0,FALSE,FALSE,"[#mplaces]",0
"17",-999.99,-999.99,"Thu Nov 06 05:15:48 IST 2014","jmargaretbeauty","Quick stop @macys to see my boo nsprads lfWdKpaWsX",0,FALSE,FALSE,"[]",0
"18",-999.99,-999.99,"Thu Nov 06 05:15:03 IST 2014","Dan11ell","RT @rihanna: Atlanta<d5>s going #Rogue w/ me today to celebrate the launch of my first men<d5>s fragrance #ROGUEMAN!!!! Will you be there? @Macys",0,FALSE,TRUE,"[#rogue, #rogueman!!!!]",0
"19",-999.99,-999.99,"Thu Nov 06 05:14:23 IST 2014","cpaul653","RT @_AnimalAdvocate: Don't shop at @Macys until they stop selling #fur. Plz sign! Dtdv4QcJGy #SHAMEONMACYS via @Bri70372823 htt<c9>",0,FALSE,TRUE,"[#shameonmacys, #fur.]",0
"20",-999.99,-999.99,"Thu Nov 06 05:14:19 IST 2014","Dan11ell","RT @rihanna: Atlanta, if you haven<d5>t already, head to @Macys Lenox Sq. & pick up #ROGUEMAN to meet me TODAY at 3PM!",0,FALSE,TRUE,"[#rogueman]",0
"21",-999.99,-999.99,"Thu Nov 06 05:14:17 IST 2014","Johnny_Iuzzini","RT @SavingUGreenMom: Thurs 11/6 @Macys @CulinaryCouncil Holiday Dessert Demo w/Chef @Johnny_Iuzzini in #Austin RSVP JE1Z0ZV68i <c9>",0,FALSE,TRUE,"[#austin]",0
"22",-999.99,-999.99,"Thu Nov 06 05:11:47 IST 2014","dhvw61","RT @_AnimalAdvocate: Don't shop at @Macys until they stop selling #fur. Plz sign! Dtdv4QcJGy #SHAMEONMACYS via @Bri70372823 htt<c9>",0,FALSE,TRUE,"[#shameonmacys, #fur.]",0
"23",-999.99,-999.99,"Thu Nov 06 05:11:19 IST 2014","PaulaDaly31","RT @_AnimalAdvocate: Don't shop at @Macys until they stop selling #fur. Plz sign! Dtdv4QcJGy #SHAMEONMACYS via @Bri70372823 htt<c9>",0,FALSE,TRUE,"[#shameonmacys, #fur.]",0
"24",-999.99,-999.99,"Thu Nov 06 05:11:01 IST 2014","PatssyV","RT @katilette: Being a mom is definitely not this glamorous so it's fun to have days like this! @Macys @TheMomsView cnZvth3UYL",0,FALSE,TRUE,"[]",0
"25",-999.99,-999.99,"Thu Nov 06 05:10:13 IST 2014","WestfieldMV","On Sunday, Nov 9 from 5PM - Closing, get 25% off at @Macys with this coupon!! GflgJYr2UJ",0,FALSE,FALSE,"[]",0
"26",-999.99,-999.99,"Thu Nov 06 05:09:09 IST 2014","rlxbelieba","RT @CodySimpson: NYC! Get down this Sat 2pm/Nov 8th @RooseveltField @Macys @raggedmag for a personal acoustic performance from myself. http<c9>",0,FALSE,TRUE,"[]",0
"27",-999.99,-999.99,"Thu Nov 06 05:08:51 IST 2014","muschifuss998","RT @_AnimalAdvocate: Don't shop at @Macys until they stop selling #fur. Plz sign! Dtdv4QcJGy #SHAMEONMACYS via @Bri70372823 htt<c9>",0,FALSE,TRUE,"[#shameonmacys, #fur.]",0
"28",-999.99,-999.99,"Thu Nov 06 05:08:29 IST 2014","AubreyPopeJr","RT @CodySimpson: NYC! Get down this Sat 2pm/Nov 8th @RooseveltField @Macys @raggedmag for a personal acoustic performance from myself. http<c9>",0,FALSE,TRUE,"[]",0
"29",-999.99,-999.99,"Thu Nov 06 05:07:35 IST 2014","IM5ToFlorida","RT @iambeckyg: So happy to announce that I will be performing at this years @Macys Thanksgiving Day Parade!!! tcOaDk7HOe",0,FALSE,TRUE,"[]",0
"30",-999.99,-999.99,"Thu Nov 06 05:07:16 IST 2014","trishysunflower","RT @_AnimalAdvocate: Don't shop at @Macys until they stop selling #fur. Plz sign! Dtdv4QcJGy #SHAMEONMACYS via @Bri70372823 htt<c9>",0,FALSE,TRUE,"[#shameonmacys, #fur.]",0
"31",-999.99,-999.99,"Thu Nov 06 05:03:34 IST 2014","gdougherty21","@rjoseph16 @DICKS @Macys me neither! Like do they know the holiday is to be THANKFUL for WHAT YOU HAVE?! Not give me more...nope",0,FALSE,FALSE,"[]",0
"32",-999.99,-999.99,"Thu Nov 06 05:02:15 IST 2014","DelvisJennette","RT @CodySimpson: NYC! Get down this Sat 2pm/Nov 8th @RooseveltField @Macys @raggedmag for a personal acoustic performance from myself. http<c9>",0,FALSE,TRUE,"[]",0
"33",-999.99,-999.99,"Thu Nov 06 05:01:59 IST 2014","c_llaaa","RT @CodySimpson: NYC! Get down this Sat 2pm/Nov 8th @RooseveltField @Macys @raggedmag for a personal acoustic performance from myself. http<c9>",0,FALSE,TRUE,"[]",0
"34",-999.99,-999.99,"Thu Nov 06 05:00:37 IST 2014","KristyLavigne3","RT @jamielynnspears: So excited to unveil the @Macys Pittsburgh holiday window! Window displays near the holidays are always so perfect!! h<c9>",0,FALSE,TRUE,"[]",0
"35",-999.99,-999.99,"Thu Nov 06 05:00:18 IST 2014","DealsCollege","#OnLine #Coupons #Deals #Sales From @PetSmart @Macys @NeweggFlash #New #Hot @DealsCollege #cat #dog #pet... CQa9S0FDyg",0,FALSE,FALSE,"[#pet..., #hot, #dog, #sales, #deals, #new, #online, #cat, #coupons]",0
"36",-999.99,-999.99,"Thu Nov 06 05:00:14 IST 2014","DealsCollege","#OnLine #Coupons #Deals #Sales From @PetSmart @Macys @NeweggFlash #New #Hot @DealsCollege #cat #dog #pet #VeternsDay euMk1DCPZ3",0,FALSE,FALSE,"[#hot, #pet, #dog, #sales, #deals, #new, #online, #cat, #coupons, #veternsday]",0
"37",-999.99,-999.99,"Thu Nov 06 05:00:14 IST 2014","ronaldo129","RT @katilette: Being a mom is definitely not this glamorous so it's fun to have days like this! @Macys @TheMomsView cnZvth3UYL",0,FALSE,TRUE,"[]",0
"38",-999.99,-999.99,"Thu Nov 06 04:59:15 IST 2014","mitchelltease","RT @PTXofficial: Dream come true!! Performing in the Thanksgiving #MacysParade this year! More info at @macys.com here --> Wvcs<c9>",0,FALSE,TRUE,"[#macysparade]",0
"39",-999.99,-999.99,"Thu Nov 06 04:58:57 IST 2014","rjoseph16","@gdougherty21 @DICKS @Macys people that say shopping is a thanksgiving tradition sicken me too like I don't understand how that's normal",0,FALSE,FALSE,"[]",0
"40",-999.99,-999.99,"Thu Nov 06 04:58:34 IST 2014","FuckerKhalifa","RT @iambeckyg: So happy to announce that I will be performing at this years @Macys Thanksgiving Day Parade!!! tcOaDk7HOe",0,FALSE,TRUE,"[]",0
"41",-999.99,-999.99,"Thu Nov 06 04:58:23 IST 2014","JillSimpsonizer","NY! Come see @CodySimpson perform & meet him at @Macys @RooseveltField THIS SATURDAY, Nov. 8! Gonna be a good time! https://t.co/rg5igGC3Dc",1,FALSE,FALSE,"[]",0
"42",-999.99,-999.99,"Thu Nov 06 04:58:04 IST 2014","olivia_kay9","RT @PTXofficial: Dream come true!! Performing in the Thanksgiving #MacysParade this year! More info at @macys.com here --> Wvcs<c9>",0,FALSE,TRUE,"[#macysparade]",0
"43",-999.99,-999.99,"Thu Nov 06 04:57:57 IST 2014","gdougherty21","@rjoseph16 @DICKS @Macys oh it's so ridiculous. Like for the amount of ppl that will be there it's not worth it for anyone",0,FALSE,FALSE,"[]",0
"44",40.62734724,-74.00444169,"Thu Nov 06 04:57:55 IST 2014","Leighleigh521","@Macys \nHmmm opinion on these for Thanksgiving? With a Batman tee& Uggs? Also a slouchy hoodie? Opinions? ArqOAReXcq",0,FALSE,FALSE,"[]",0
"45",-999.99,-999.99,"Thu Nov 06 04:56:56 IST 2014","rjoseph16","@gdougherty21 @DICKS @Macys me too honestly like its so pathetic what people are willing to do for money",0,FALSE,FALSE,"[]",0
"46",-999.99,-999.99,"Thu Nov 06 04:56:13 IST 2014","_JusTFoRYouTube","RT @katilette: Being a mom is definitely not this glamorous so it's fun to have days like this! @Macys @TheMomsView cnZvth3UYL",0,FALSE,TRUE,"[]",0
"47",40.75061379,-73.98856401,"Thu Nov 06 04:55:29 IST 2014","Jareezyland","I'm at @Macys in New York, NY https://t.co/aR03EXS1MI",1,FALSE,FALSE,"[]",0
"48",-999.99,-999.99,"Thu Nov 06 04:53:10 IST 2014","heidelshanson","@Macys is already playing Christmas music. This is not okay at all.",0,FALSE,FALSE,"[]",0
"49",-999.99,-999.99,"Thu Nov 06 04:53:09 IST 2014","PetraBentele","RT @WilliaClaire: @_AnimalAdvocate @PetraBentele @Macys @Bri70372823  DISCUSTINGLY DISGRACEFUL ????????",0,FALSE,TRUE,"[]",0
"50",-999.99,-999.99,"Thu Nov 06 04:52:00 IST 2014","strongbark","#StrongbarkGiveaway win $1,000 shopping spree & spend it at your favorite stores such as @Macys. Enter on our blog ==>Wz68c7xanm",0,FALSE,FALSE,"[#strongbarkgiveaway]",0
"51",-999.99,-999.99,"Thu Nov 06 04:51:10 IST 2014","krystyl","I'm at @Macys in New York, NY https://t.co/kzIAPExFTR",1,FALSE,FALSE,"[]",0
"52",-999.99,-999.99,"Thu Nov 06 04:51:06 IST 2014","Trinka_B","RT @PTXofficial: Dream come true!! Performing in the Thanksgiving #MacysParade this year! More info at @macys.com here --> Wvcs<c9>",0,FALSE,TRUE,"[#macysparade]",0
"53",-999.99,-999.99,"Thu Nov 06 04:50:45 IST 2014","tina_ceballos","@PTXofficial @Macys The best morning of my year and this year,WOW I'mma gonna cry when I see y'all!! Congrats and much continued success! <3",0,FALSE,FALSE,"[]",0
"54",-999.99,-999.99,"Thu Nov 06 04:50:14 IST 2014","WilliaClaire","@_AnimalAdvocate @PetraBentele @Macys @Bri70372823  DISCUSTINGLY DISGRACEFUL ????????",3,FALSE,FALSE,"[]",0
"55",-999.99,-999.99,"Thu Nov 06 04:48:56 IST 2014","WilliaClaire","RT @_AnimalAdvocate: Don't shop at @Macys until they stop selling #fur. Plz sign! Dtdv4QcJGy #SHAMEONMACYS via @Bri70372823 htt<c9>",0,FALSE,TRUE,"[#shameonmacys, #fur.]",0
"56",-999.99,-999.99,"Thu Nov 06 04:47:37 IST 2014","Weidknecht","RT @SavingUGreenMom: Thurs 11/6 @Macys @CulinaryCouncil Holiday Dessert Demo w/Chef @Johnny_Iuzzini in #Austin RSVP JE1Z0ZV68i <c9>",0,FALSE,TRUE,"[#austin]",0
"57",-999.99,-999.99,"Thu Nov 06 04:46:59 IST 2014","gdougherty21","@rjoseph16 @DICKS @Macys no it's not. I've lost complete faith in corporate America. Literally so greedy and selfish",0,FALSE,FALSE,"[]",0
"58",-999.99,-999.99,"Thu Nov 06 04:46:51 IST 2014","Pentaeatmyass","@PTXofficial @Macys BABIES ??",0,FALSE,FALSE,"[]",0
"59",-999.99,-999.99,"Thu Nov 06 04:46:47 IST 2014","rckstr0909","RT @katilette: Being a mom is definitely not this glamorous so it's fun to have days like this! @Macys @TheMomsView cnZvth3UYL",0,FALSE,TRUE,"[]",0
"60",-999.99,-999.99,"Thu Nov 06 04:46:42 IST 2014","Pentaeatmyass","RT @PTXofficial: Dream come true!! Performing in the Thanksgiving #MacysParade this year! More info at @macys.com here --> Wvcs<c9>",0,FALSE,TRUE,"[#macysparade]",0
"61",-999.99,-999.99,"Thu Nov 06 04:46:10 IST 2014","MidgetMomma1200","RT @SavingUGreenMom: Thurs 11/6 @Macys @CulinaryCouncil Holiday Dessert Demo w/Chef @Johnny_Iuzzini in #Austin RSVP JE1Z0ZV68i <c9>",0,FALSE,TRUE,"[#austin]",0
"62",-999.99,-999.99,"Thu Nov 06 04:45:52 IST 2014","austinneed","RT @iambeckyg: So happy to announce that I will be performing at this years @Macys Thanksgiving Day Parade!!! tcOaDk7HOe",0,FALSE,TRUE,"[]",0
"63",-999.99,-999.99,"Thu Nov 06 04:45:09 IST 2014","alienbaby456","RT @IslandRecords: Did you know that @TheVampsBand are performing in this year's @Macys Thanksgiving Day parade? Another reason to be excit<c9>",0,FALSE,TRUE,"[]",0
"64",-999.99,-999.99,"Thu Nov 06 04:45:03 IST 2014","rafaelpea7","RT @_AnimalAdvocate: Don't shop at @Macys until they stop selling #fur. Plz sign! Dtdv4QcJGy #SHAMEONMACYS via @Bri70372823 htt<c9>",0,FALSE,TRUE,"[#shameonmacys, #fur.]",0
"65",-999.99,-999.99,"Thu Nov 06 04:44:57 IST 2014","rjoseph16","@gdougherty21 @DICKS @Macys it's honestly disgusting how they do that I hate that it's not a holiday anymore",0,FALSE,FALSE,"[]",0
"66",-999.99,-999.99,"Thu Nov 06 04:44:45 IST 2014","Mittens57","RT @_AnimalAdvocate: Don't shop at @Macys until they stop selling #fur. Plz sign! Dtdv4QcJGy #SHAMEONMACYS via @Bri70372823 htt<c9>",0,FALSE,TRUE,"[#shameonmacys, #fur.]",0
"67",-999.99,-999.99,"Thu Nov 06 04:44:11 IST 2014","MerlynRosacina","At @Macys and theyre playing a 90s hip hop version of 'Dance of the Sugar Plum Fairy.'  Merry Christmas Yo!",0,FALSE,FALSE,"[]",0
"68",-999.99,-999.99,"Thu Nov 06 04:42:47 IST 2014","jtkaufmann","RT @_AnimalAdvocate: Don't shop at @Macys until they stop selling #fur. Plz sign! Dtdv4QcJGy #SHAMEONMACYS via @Bri70372823 htt<c9>",0,FALSE,TRUE,"[#shameonmacys, #fur.]",0
"69",-999.99,-999.99,"Thu Nov 06 04:42:46 IST 2014","AngelTrevarthen","RT @theCarlaMarie: I'll be at @Macys Willowbrook Sat at 12p! 1st 25 people to buy @DKNY MYNY Gift Basket($176) will get a pair of sold out <c9>",0,FALSE,TRUE,"[]",0
"70",-999.99,-999.99,"Thu Nov 06 04:41:50 IST 2014","kanga_roo77","RT @_AnimalAdvocate: Don't shop at @Macys until they stop selling #fur. Plz sign! Dtdv4QcJGy #SHAMEONMACYS via @Bri70372823 htt<c9>",0,FALSE,TRUE,"[#shameonmacys, #fur.]",0
"71",-999.99,-999.99,"Thu Nov 06 04:41:32 IST 2014","lynseyconyard","RT @_AnimalAdvocate: Don't shop at @Macys until they stop selling #fur. Plz sign! Dtdv4QcJGy #SHAMEONMACYS via @Bri70372823 htt<c9>",0,FALSE,TRUE,"[#shameonmacys, #fur.]",0
"72",-999.99,-999.99,"Thu Nov 06 04:41:29 IST 2014","OG_garrett","RT @katilette: Being a mom is definitely not this glamorous so it's fun to have days like this! @Macys @TheMomsView cnZvth3UYL",0,FALSE,TRUE,"[]",0
"73",-999.99,-999.99,"Thu Nov 06 04:41:07 IST 2014","sjoaquimeno","RT @Macys: One more go-to top won<d5>t hurt, right? Our fave Lucky Brand thermals & knits are now in-store! HwUGT4mud4 <c9>",0,FALSE,TRUE,"[]",0
"74",-999.99,-999.99,"Thu Nov 06 04:40:52 IST 2014","5N_Afzal","@MMaryMcKenna @Macys Oooh! What did you get?",0,FALSE,FALSE,"[]",0
"75",-999.99,-999.99,"Thu Nov 06 04:38:12 IST 2014","PetraBentele","RT @_AnimalAdvocate: Don't shop at @Macys until they stop selling #fur. Plz sign! Dtdv4QcJGy #SHAMEONMACYS via @Bri70372823 htt<c9>",0,FALSE,TRUE,"[#shameonmacys, #fur.]",0
"76",-999.99,-999.99,"Thu Nov 06 04:33:50 IST 2014","hannahstache","RT @katilette: Being a mom is definitely not this glamorous so it's fun to have days like this! @Macys @TheMomsView cnZvth3UYL",0,FALSE,TRUE,"[]",0
"77",-999.99,-999.99,"Thu Nov 06 04:33:09 IST 2014","SwiftieGleek10","RT @katilette: Being a mom is definitely not this glamorous so it's fun to have days like this! @Macys @TheMomsView cnZvth3UYL",0,FALSE,TRUE,"[]",0
"78",-999.99,-999.99,"Thu Nov 06 04:32:10 IST 2014","lindanye6615","@ChooseChicago @dewyzefan6 @RyanSeacrest @LeeDeWyze @Macys The tree lightning is in Chicago?  What station on TV?",0,FALSE,FALSE,"[]",0
"79",-999.99,-999.99,"Thu Nov 06 04:31:40 IST 2014","staiclacee","@katilette @Macys @TheMomsView Love you",0,FALSE,FALSE,"[]",0
"80",-999.99,-999.99,"Thu Nov 06 04:31:27 IST 2014","Umbel","The #holiday shopping season is upon us and @Macys is using #beacon tech to change the way you shop: C4oC0Un4bN",0,FALSE,FALSE,"[#beacon, #holiday]",0
"81",-999.99,-999.99,"Thu Nov 06 04:30:51 IST 2014","lindanye6615","@Macys @dewyzefan6 @RyanSeacrest @LeeDeWyze What station will it be on TV? I don't want to miss it",0,FALSE,FALSE,"[]",0
"82",-999.99,-999.99,"Thu Nov 06 04:29:53 IST 2014","leoismybaby22","RT @katilette: Being a mom is definitely not this glamorous so it's fun to have days like this! @Macys @TheMomsView cnZvth3UYL",0,FALSE,TRUE,"[]",0
"83",-999.99,-999.99,"Thu Nov 06 04:29:45 IST 2014","gidyrapadev","RT @JASMINEVILLEGAS: Can't wait to meet my ChicagoJasminators 2morrow! @macys on State St, Thurs, 9/25 5:30PM #hhm t,c",0,FALSE,FALSE,"[#hhm]",0
"84",-999.99,-999.99,"Thu Nov 06 04:29:16 IST 2014","Isye8586","RT @Macys: Deck the halls with @RyanSeacrest & @LeeDeWyze at Macy<d5>s State St. tree lighting 12pm on 12/8! UhqYCPFJTS http://t.c<c9>",0,FALSE,TRUE,"[]",0
"85",-999.99,-999.99,"Thu Nov 06 04:28:37 IST 2014","AwsumGur","RT @katilette: Being a mom is definitely not this glamorous so it's fun to have days like this! @Macys @TheMomsView cnZvth3UYL",0,FALSE,TRUE,"[]",0
"86",-999.99,-999.99,"Thu Nov 06 04:28:27 IST 2014","_shaytard_","@katilette @Macys @TheMomsView Your my second mum and have helped me coped with my survive anxitey maybe you could talk about it on the tmv",0,FALSE,FALSE,"[]",0
"87",-999.99,-999.99,"Thu Nov 06 04:27:55 IST 2014","BooTommoBear1D","RT @katilette: Being a mom is definitely not this glamorous so it's fun to have days like this! @Macys @TheMomsView cnZvth3UYL",0,FALSE,TRUE,"[]",0
"88",-999.99,-999.99,"Thu Nov 06 04:27:10 IST 2014","STINGYBee","RT @katilette: Being a mom is definitely not this glamorous so it's fun to have days like this! @Macys @TheMomsView cnZvth3UYL",0,FALSE,TRUE,"[]",0
"89",-999.99,-999.99,"Thu Nov 06 04:27:04 IST 2014","chiu_benjamin","RT @katilette: Being a mom is definitely not this glamorous so it's fun to have days like this! @Macys @TheMomsView cnZvth3UYL",0,FALSE,TRUE,"[]",0
"90",-999.99,-999.99,"Thu Nov 06 04:26:36 IST 2014","0903_lemen","@katilette @Macys @TheMomsView i love you so much words cannot explain",0,FALSE,FALSE,"[]",0
"91",-999.99,-999.99,"Thu Nov 06 04:26:18 IST 2014","0903_lemen","RT @katilette: Being a mom is definitely not this glamorous so it's fun to have days like this! @Macys @TheMomsView cnZvth3UYL",0,FALSE,TRUE,"[]",0
"92",-999.99,-999.99,"Thu Nov 06 04:26:12 IST 2014","spencylund","@Macys follow me back",1,FALSE,FALSE,"[]",0
"93",-999.99,-999.99,"Thu Nov 06 04:26:01 IST 2014","ConnorBarnard2","RT @katilette: Being a mom is definitely not this glamorous so it's fun to have days like this! @Macys @TheMomsView cnZvth3UYL",0,FALSE,TRUE,"[]",0
"94",-999.99,-999.99,"Thu Nov 06 04:25:47 IST 2014","cutexzalfie","RT @katilette: Being a mom is definitely not this glamorous so it's fun to have days like this! @Macys @TheMomsView cnZvth3UYL",0,FALSE,TRUE,"[]",0
"95",-999.99,-999.99,"Thu Nov 06 04:25:39 IST 2014","DarrahWorobey","RT @katilette: Being a mom is definitely not this glamorous so it's fun to have days like this! @Macys @TheMomsView cnZvth3UYL",0,FALSE,TRUE,"[]",0
"96",-999.99,-999.99,"Thu Nov 06 04:25:20 IST 2014","katilette","Being a mom is definitely not this glamorous so it's fun to have days like this! @Macys @TheMomsView cnZvth3UYL",287,FALSE,FALSE,"[]",0
"97",-999.99,-999.99,"Thu Nov 06 04:23:58 IST 2014","NeverTrade2013","RT @ConstitutionCtr: Six days until Veterans Day! FREE admission for vets and $5 general admission, sponsored by @Macys! VQN7Vy<c9>",0,FALSE,TRUE,"[]",0
"98",-999.99,-999.99,"Thu Nov 06 04:22:54 IST 2014","aidajaimegutier","RT @PTXofficial: Dream come true!! Performing in the Thanksgiving #MacysParade this year! More info at @macys.com here --> Wvcs<c9>",0,FALSE,TRUE,"[#macysparade]",0
"99",-999.99,-999.99,"Thu Nov 06 04:22:21 IST 2014","jacquihower","RT @ConstitutionCtr: Six days until Veterans Day! FREE admission for vets and $5 general admission, sponsored by @Macys! VQN7Vy<c9>",0,FALSE,TRUE,"[]",0
"100",-999.99,-999.99,"Thu Nov 06 04:22:03 IST 2014","PTXfandom","RT @PTXofficial: Dream come true!! Performing in the Thanksgiving #MacysParade this year! More info at @macys.com here --> Wvcs<c9>",0,FALSE,TRUE,"[#macysparade]",0
"101",-999.99,-999.99,"Thu Nov 06 04:21:34 IST 2014","hemmoflxnnel","RT @WeAreMKTO: Y'all down to spend Thanksgiving together? We'll be performing at the #MacysParade this year!! Can't wait!! @Macys",0,FALSE,TRUE,"[#macysparade]",0
"102",-999.99,-999.99,"Thu Nov 06 04:21:02 IST 2014","BYEChaille579","RT @BeforeYouExit: We're playin the @Macys Thanksgiving Day Parade this year all thanks to you guys! Make sure ya tune in! #MacysParade htt<c9>",0,FALSE,TRUE,"[#macysparade]",0
"103",-999.99,-999.99,"Thu Nov 06 04:21:01 IST 2014","DesignLifeNet",".@Macys #ChristmasWindows 2013 Part II: iT3by8RQK4  9gyrJ2loOb",0,FALSE,FALSE,"[#christmaswindows]",0
"104",-999.99,-999.99,"Thu Nov 06 04:18:37 IST 2014","Tammileetips","RT @SavingUGreenMom: Thurs 11/6 @Macys @CulinaryCouncil Holiday Dessert Demo w/Chef @Johnny_Iuzzini in #Austin RSVP JE1Z0ZV68i <c9>",0,FALSE,TRUE,"[#austin]",0
"105",-999.99,-999.99,"Thu Nov 06 04:18:14 IST 2014","phillyemp","RT @ConstitutionCtr: Six days until Veterans Day! FREE admission for vets and $5 general admission, sponsored by @Macys! VQN7Vy<c9>",0,FALSE,TRUE,"[]",0
"106",-999.99,-999.99,"Thu Nov 06 04:18:10 IST 2014","Saray_Meza_","RT @TheVampsband: So excited to be a part of the @Macys Thanksgiving Day parade! Incredible! fb2veHFDOc",0,FALSE,TRUE,"[]",0
"107",-999.99,-999.99,"Thu Nov 06 04:17:44 IST 2014","AnnaNegrotti","RT @_AnimalAdvocate: Don't shop at @Macys until they stop selling #fur. Plz sign! Dtdv4QcJGy #SHAMEONMACYS via @Bri70372823 htt<c9>",0,FALSE,TRUE,"[#shameonmacys, #fur.]",0
"108",-999.99,-999.99,"Thu Nov 06 04:16:44 IST 2014","magical_Lee","RT @ChooseChicago: .@RyanSeacrest & @LeeDeWyze will be at @Macys for the lighting of the Great Tree in the historic Walnut Room, Saturday, <c9>",0,FALSE,TRUE,"[]",0
"109",-999.99,-999.99,"Thu Nov 06 04:16:38 IST 2014","mikeygaw","RT @ConstitutionCtr: Six days until Veterans Day! FREE admission for vets and $5 general admission, sponsored by @Macys! VQN7Vy<c9>",0,FALSE,TRUE,"[]",0
"110",-999.99,-999.99,"Thu Nov 06 04:15:19 IST 2014","ConstitutionCtr","Six days until Veterans Day! FREE admission for vets and $5 general admission, sponsored by @Macys! VQN7VykP3T",1,FALSE,FALSE,"[]",0
"111",-999.99,-999.99,"Thu Nov 06 04:13:41 IST 2014","ALConsultingSvc","You know holidays are near when @macys is dressed up IBQTlAKcQ1",1,FALSE,FALSE,"[]",0
"112",-999.99,-999.99,"Thu Nov 06 04:11:28 IST 2014","TheNewClassy","RT @SavingUGreenMom: Thurs 11/6 @Macys @CulinaryCouncil Holiday Dessert Demo w/Chef @Johnny_Iuzzini in #Austin RSVP JE1Z0ZV68i <c9>",0,FALSE,TRUE,"[#austin]",0
"113",-999.99,-999.99,"Thu Nov 06 04:10:58 IST 2014","_PinkBootsChell","RT @BeforeYouExit: We're playin the @Macys Thanksgiving Day Parade this year all thanks to you guys! Make sure ya tune in! #MacysParade htt<c9>",0,FALSE,TRUE,"[#macysparade]",0
